t_ms,target_um,current_um_A,current_um_B
13.079994767999999,91.407,90.2377,99.9777
13.119994752,91.407,90.2403,99.9777
13.159994736,91.407,90.2429,99.9778
13.19999472,91.407,90.2455,99.9778
13.239994704,91.407,90.2482,99.9778
13.279994688,91.407,90.2508,99.9778
13.319994671999998,91.407,90.2535,99.9778
13.359994656,91.407,90.2561,99.9779
13.39999464,91.407,90.2588,99.9779
13.439994623999999,91.407,90.2616,99.9779
13.479994608,91.407,90.2642,99.9779
13.519994592,91.407,90.267,99.9779
13.559994576,91.5075,90.2697,99.9779
13.59999456,91.5075,90.2724,99.9778
13.639994544,91.5075,90.2752,99.9779
13.679994528,91.5075,90.278,99.9779
13.719994512000001,91.5075,90.2807,99.9779
13.759994496,91.5075,90.2836,99.9779
13.799994479999999,91.5075,90.2863,99.9779
13.839994464,91.5075,90.2891,99.9779
13.879994448,91.5075,90.2919,99.978
13.919994432,91.5075,90.2947,99.978
13.959994416,91.5075,90.2976,99.978
13.9999944,91.5075,90.3004,99.978
14.039994384,91.5075,90.3033,99.978
14.079994368000001,91.5075,90.3062,99.9781
14.119994352,91.5075,90.309,99.9781
14.159994335999999,91.5075,90.3119,99.9781
14.19999432,91.5075,90.3148,99.9781
14.239994304,91.5075,90.3177,99.9781
14.279994288,91.5075,90.3207,99.9782
14.319994271999999,91.5075,90.3235,99.9782
14.359994256,91.608,90.3265,99.9782
14.39999424,91.608,90.3294,99.9782
14.439994224,91.608,90.3324,99.9782
14.479994208,91.608,90.3354,99.9782
14.519994192,91.608,90.3383,99.9782
14.559994175999998,91.608,90.3413,99.9783
14.59999416,91.608,90.3443,99.9782
14.639994144,91.608,90.3473,99.9783
14.679994127999999,91.608,90.3503,99.9784
14.719994112,91.608,90.3534,99.9784
14.759994096,91.608,90.3565,99.9785
14.79999408,91.608,90.3595,99.9785
14.839994064,91.608,90.3626,99.9785
14.879994048,91.608,90.3657,99.9785
14.919994032,91.608,90.3688,99.9785
14.959994016,91.608,90.3719,99.9786
14.999994,91.608,90.375,99.9786
15.039993983999999,91.608,90.3781,99.9785
15.079993968,91.608,90.3813,99.9786
15.119993952,91.608,90.3844,99.9786
15.159993936,91.7085,90.3875,99.9786
15.19999392,91.7085,90.3906,99.9786
15.239993904,91.7085,90.3938,99.9786
15.279993888,91.7085,90.397,99.9786
15.319993872000001,91.7085,90.4002,99.9786
15.359993856,91.7085,90.4034,99.9786
15.399993839999999,91.7085,90.4066,99.9786
15.439993824,91.7085,90.4098,99.9786
15.479993808,91.7085,90.413,99.9786
15.519993792,91.7085,90.4162,99.9786
15.559993775999999,91.7085,90.4194,99.9787
15.59999376,91.7085,90.4227,99.9787
15.639993743999998,91.7085,90.4259,99.9787
15.679993728,91.7085,90.4293,99.9787
15.719993711999999,91.7085,90.4325,99.9787
15.759993696,91.7085,90.4359,99.9787
15.799993679999998,91.7085,90.4392,99.9787
15.839993664000001,91.7085,90.4425,99.9786
15.879993648,91.7085,90.4459,99.9786
15.919993632,91.7085,90.4493,99.9786
15.959993616,91.809,90.4527,99.9786
15.999993599999998,91.809,90.4561,99.9786
16.039993584,91.809,90.4595,99.9786
16.079993568,91.809,90.4629,99.9786
16.119993552,91.809,90.4663,99.9786
16.159993535999998,91.809,90.4697,99.9785
16.19999352,91.809,90.4732,99.9785
16.239993503999997,91.809,90.4766,99.9785
16.279993488000002,91.809,90.4801,99.9785
16.319993472,91.809,90.4836,99.9785
16.359993456,91.809,90.487,99.9784
16.39999344,91.809,90.4905,99.9784
16.439993423999997,91.809,90.4939,99.9784
16.479993408,91.809,90.4974,99.9784
16.519993392,91.809,90.501,99.9784
16.559993376,91.809,90.5045,99.9783
16.59999336,91.809,90.508,99.9783
16.639993344,91.809,90.5116,99.9783
16.679993328,91.809,90.5151,99.9782
16.719993312,91.809,90.5186,99.9782
16.759993296,91.9095,90.5221,99.9783
16.79999328,91.9095,90.5257,99.9783
16.839993264,91.9095,90.5293,99.9783
16.879993247999998,91.9095,90.5328,99.9782
16.919993232,91.9095,90.5364,99.9783
16.959993215999997,91.9095,90.54,99.9782
16.999993200000002,91.9095,90.5436,99.9782
17.039993184,91.9095,90.5472,99.9783
17.079993168,91.9095,90.5508,99.9782
17.119993152,91.9095,90.5544,99.9782
17.159993136,91.9095,90.558,99.9782
17.19999312,91.9095,90.5616,99.9782
17.239993104,91.9095,90.5653,99.9781
17.279993088,91.9095,90.5689,99.9781
17.319993072,91.9095,90.5726,99.9781
17.359993056,91.9095,90.5762,99.9781
17.39999304,91.9095,90.5798,99.9781
17.439993024,91.9095,90.5836,99.9781
17.479993007999997,91.9095,90.5872,99.9781
